Id,y,Split,Cluster
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/3936.jpg,1,Train,0
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/5163.jpg,0,Train,3
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/1863.jpg,1,Train,2
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/3652.jpg,1,Train,3
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/1796.jpg,0,Train,2
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/1022.jpg,1,Train,0
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/1295.jpg,0,Train,2
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/2976.jpg,0,Train,3
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/2262.jpg,1,Train,0
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/1477.jpg,0,Train,3
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/3431.jpg,1,Train,2
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/1703.jpg,0,Train,2
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/4249.jpg,0,Train,2
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/3682.jpg,0,Train,3
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/2127.jpg,0,Train,2
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/5387.jpg,1,Train,1
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/6032.jpg,0,Train,0
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/4474.jpg,1,Train,3
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/2507.jpg,1,Train,0
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/188.jpg,0,Train,3
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/5509.jpg,1,Train,2
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/5453.jpg,0,Train,0
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/3696.jpg,1,Train,2
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/2683.jpg,0,Train,2
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/5986.jpg,0,Train,3
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/5311.jpg,0,Train,0
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/1277.jpg,1,Train,1
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/1764.jpg,1,Train,3
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/1912.jpg,1,Train,3
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/3800.jpg,0,Train,3
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/5339.jpg,0,Train,2
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/174.jpg,0,Train,1
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/2314.jpg,1,Train,2
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/4160.jpg,0,Train,0
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/1843.jpg,1,Train,1
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/4014.jpg,1,Train,0
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/321.jpg,1,Train,0
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/5519.jpg,1,Train,0
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/3441.jpg,0,Train,0
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/903.jpg,0,Train,2
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/2877.jpg,0,Train,1
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/2244.jpg,1,Train,3
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/509.jpg,1,Train,0
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/824.jpg,1,Train,3
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/5909.jpg,0,Train,1
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/3129.jpg,1,Train,0
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/6055.jpg,0,Train,0
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/1714.jpg,1,Train,3
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/4935.jpg,0,Train,2
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/4262.jpg,1,Train,3
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/2512.jpg,0,Train,1
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/1836.jpg,0,Train,0
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/107.jpg,0,Train,2
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/245.jpg,0,Train,1
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/1320.jpg,0,Train,0
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/3544.jpg,1,Train,0
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/6287.jpg,0,Train,0
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/2548.jpg,0,Train,0
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/4335.jpg,0,Train,1
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/3500.jpg,0,Train,0
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/5287.jpg,1,Train,3
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/4766.jpg,1,Train,1
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/4151.jpg,0,Train,3
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/1445.jpg,1,Train,2
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/811.jpg,0,Train,0
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/1739.jpg,0,Train,1
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/2215.jpg,0,Train,0
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/1645.jpg,1,Train,3
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/2450.jpg,0,Train,1
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/2365.jpg,0,Train,2
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/2093.jpg,1,Train,3
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/1168.jpg,1,Train,3
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/5572.jpg,1,Train,0
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/607.jpg,0,Train,1
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/2963.jpg,0,Train,2
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/1743.jpg,0,Train,3
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/4763.jpg,0,Train,1
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/3579.jpg,1,Train,0
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/641.jpg,1,Train,2
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/4664.jpg,0,Train,0
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/5270.jpg,0,Train,2
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/4185.jpg,0,Train,3
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/3144.jpg,0,Train,2
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/4254.jpg,1,Train,0
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/3793.jpg,0,Train,2
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/4470.jpg,0,Train,0
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/1929.jpg,0,Train,1
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/3182.jpg,1,Train,3
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/1727.jpg,0,Train,0
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/2193.jpg,1,Train,0
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/1717.jpg,1,Train,3
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/5387.jpg,0,Train,1
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/1856.jpg,0,Train,0
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/201.jpg,0,Train,1
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/3640.jpg,0,Train,3
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/2171.jpg,1,Train,3
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/1199.jpg,1,Train,1
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/2825.jpg,1,Train,2
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/3710.jpg,1,Train,1
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/4874.jpg,1,Train,3
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/425.jpg,0,Train,2
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/5623.jpg,0,Train,2
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/1589.jpg,0,Train,3
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/522.jpg,0,Train,3
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/4976.jpg,1,Train,0
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/1062.jpg,1,Train,0
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/3528.jpg,0,Train,3
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/1750.jpg,0,Train,2
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/557.jpg,1,Train,3
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/33.jpg,1,Train,0
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/3083.jpg,1,Train,3
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/4299.jpg,1,Train,0
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/1678.jpg,1,Train,2
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/5360.jpg,0,Train,1
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/4206.jpg,1,Train,2
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/5815.jpg,0,Train,2
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/3612.jpg,1,Train,0
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/1407.jpg,0,Train,1
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/295.jpg,0,Train,3
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/1772.jpg,1,Train,2
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/1523.jpg,0,Train,3
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/207.jpg,0,Train,0
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/1697.jpg,1,Train,0
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/2406.jpg,0,Train,2
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/1551.jpg,0,Train,2
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/1444.jpg,1,Train,2
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/2392.jpg,0,Train,2
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/1208.jpg,0,Train,2
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/5911.jpg,0,Train,3
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/1857.jpg,0,Train,0
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/778.jpg,1,Train,2
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/594.jpg,0,Train,2
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/4459.jpg,1,Train,2
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/1424.jpg,0,Train,2
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/3760.jpg,1,Train,1
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/96.jpg,1,Train,3
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/4856.jpg,1,Train,0
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/120.jpg,1,Train,3
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/3477.jpg,0,Train,3
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/1094.jpg,1,Train,1
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/2473.jpg,0,Train,2
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/4522.jpg,1,Train,3
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/850.jpg,0,Train,2
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/1501.jpg,0,Train,2
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/5374.jpg,0,Train,3
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/5882.jpg,0,Train,1
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/1279.jpg,1,Train,1
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/2089.jpg,1,Train,1
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/2137.jpg,1,Train,1
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/1405.jpg,1,Train,0
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/5454.jpg,0,Train,0
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/468.jpg,1,Train,3
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/3346.jpg,0,Train,2
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/2010.jpg,0,Train,3
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/3088.jpg,0,Train,2
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/4634.jpg,1,Train,3
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/4713.jpg,1,Train,0
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/1404.jpg,1,Train,0
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/5478.jpg,1,Train,0
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/571.jpg,0,Train,1
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/2063.jpg,1,Train,1
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/3425.jpg,1,Train,1
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/3317.jpg,0,Train,0
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/3310.jpg,1,Train,1
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/5085.jpg,1,Train,2
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/5894.jpg,0,Train,2
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/339.jpg,1,Train,2
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/1205.jpg,1,Train,3
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/682.jpg,0,Train,3
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/2282.jpg,1,Train,2
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/3015.jpg,1,Train,1
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/1725.jpg,1,Train,3
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/4252.jpg,1,Train,3
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/3372.jpg,1,Train,2
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/2962.jpg,1,Train,3
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/4451.jpg,0,Train,1
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/3399.jpg,0,Train,2
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/2290.jpg,1,Train,3
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/4949.jpg,1,Train,1
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/4685.jpg,1,Train,1
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/3493.jpg,0,Train,0
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/1575.jpg,0,Train,1
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/61.jpg,0,Train,3
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/5121.jpg,0,Train,2
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/1733.jpg,1,Train,2
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/2668.jpg,1,Train,2
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/1289.jpg,0,Train,3
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/3686.jpg,1,Train,1
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/5032.jpg,1,Train,0
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/511.jpg,0,Train,2
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/1102.jpg,0,Train,1
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/3783.jpg,0,Train,0
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/1781.jpg,1,Train,1
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/3787.jpg,1,Train,3
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/5677.jpg,0,Train,0
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/4154.jpg,0,Train,3
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/1455.jpg,1,Train,2
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/3175.jpg,0,Train,2
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/4378.jpg,0,Train,2
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/1709.jpg,0,Train,2
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/5819.jpg,0,Train,3
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/2005.jpg,1,Train,3
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/763.jpg,0,Train,3
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/4199.jpg,0,Train,0
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/89.jpg,1,Train,3
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/2705.jpg,0,Train,1
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/3921.jpg,0,Train,0
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/884.jpg,1,Train,0
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/3428.jpg,1,Train,0
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/961.jpg,1,Train,0
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/6268.jpg,0,Train,2
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/1599.jpg,1,Train,1
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/2885.jpg,1,Train,3
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/2714.jpg,1,Train,1
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/3807.jpg,0,Train,1
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/663.jpg,1,Train,3
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/858.jpg,0,Train,2
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/6111.jpg,0,Train,3
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/4734.jpg,1,Train,0
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/2713.jpg,0,Train,3
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/4601.jpg,1,Train,3
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/36.jpg,1,Train,3
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/145.jpg,1,Train,1
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/1864.jpg,0,Train,0
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/4634.jpg,0,Train,0
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/588.jpg,0,Train,2
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/1063.jpg,1,Train,3
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/1148.jpg,1,Train,2
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/3608.jpg,1,Train,2
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/5439.jpg,1,Train,1
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/1506.jpg,1,Train,2
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/633.jpg,0,Train,3
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/441.jpg,1,Train,1
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/4397.jpg,0,Train,1
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/2865.jpg,1,Train,3
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/1861.jpg,0,Train,3
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/56.jpg,1,Train,0
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/1614.jpg,1,Train,0
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/1147.jpg,1,Train,2
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/4362.jpg,1,Train,3
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/3601.jpg,0,Train,0
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/959.jpg,0,Train,2
/home/cloudcorn/sameerah/my_exam/data1/train/Malignant/4712.jpg,1,Train,2
/home/cloudcorn/sameerah/my_exam/data1/train/Benign/3878.jpg,0,Train,2
